-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/02/1981 through 02/01/2024 
Location: Latitude  36.7529   Longitude 3.042 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 44.61 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN
1994,10,27,23.01,18.88
1994,10,28,21.94,19.7
1994,10,29,21.28,19.19
1994,10,30,21.33,18.85
1994,10,31,23.19,18.85
1994,11,1,22.68,19.76
1994,11,2,20.58,19.23
1994,11,3,22.73,19.24
1994,11,4,23.62,18.41
1994,11,5,18.99,15.37
1994,11,6,19.28,17.21
1994,11,7,20.05,17.52
1994,11,8,20.13,17.44
1994,11,9,21.34,17.8
1994,11,10,20.3,18.37
1994,11,11,20.58,18.24
1994,11,12,20.12,17.61
1994,11,13,19.35,18.03
1994,11,14,19.44,17.21
1994,11,15,19.26,15.87
1994,11,16,19.66,16.63
1994,11,17,19.58,16.94
1994,11,18,19.32,17.64
1994,11,19,19.91,17.86
1994,11,20,20.72,17.23
1994,11,21,20.52,17.69
1994,11,22,19.67,17.14
1994,11,23,20.33,16.95
1994,11,24,19.62,17.21
1994,11,25,18.92,16.38
1994,11,26,17.77,15.3
1994,11,27,17.6,14.49
1994,11,28,18.56,15.12
1994,11,29,20.25,15.07
1994,11,30,20.13,14.7
1994,12,1,19.87,15.04
1994,12,2,20.51,14.76
1994,12,3,19.41,15.09
1994,12,4,18.51,16.02
1994,12,5,18.98,15.41
1994,12,6,18.58,16.0
1994,12,7,18.12,15.19
1994,12,8,18.26,15.82
1994,12,9,18.15,15.74
1994,12,10,18.33,15.65
1994,12,11,17.0,15.8
1994,12,12,17.81,15.44
1994,12,13,18.3,14.94
1994,12,14,17.59,14.96
1994,12,15,17.92,15.29
1994,12,16,16.51,14.9
1994,12,17,16.8,14.1
1994,12,18,16.83,14.17
1994,12,19,16.18,14.12
1994,12,20,15.14,12.68
1994,12,21,15.8,14.44
1994,12,22,15.33,10.8
1994,12,23,11.96,10.62
1994,12,24,11.67,11.18
1994,12,25,12.81,11.5
1994,12,26,14.49,11.88
1994,12,27,14.9,12.82
1994,12,28,14.96,12.35
1994,12,29,16.26,12.28
1994,12,30,16.95,13.3
1994,12,31,17.58,15.83
1995,1,1,18.58,13.69
1995,1,2,13.29,11.98
1995,1,3,12.58,10.68
1995,1,4,12.06,10.81
1995,1,5,13.05,10.47
1995,1,6,14.76,11.05
1995,1,7,12.6,11.13
1995,1,8,12.3,10.71
1995,1,9,12.4,10.82
1995,1,10,14.1,12.54
1995,1,11,14.98,13.25
1995,1,12,15.97,9.94
1995,1,13,10.93,10.2
1995,1,14,11.59,10.13
1995,1,15,13.46,10.84
1995,1,16,12.61,10.64
1995,1,17,14.05,10.75
1995,1,18,16.76,10.93
1995,1,19,15.05,13.15
1995,1,20,15.78,13.1
1995,1,21,15.1,12.17
1995,1,22,15.8,12.15
1995,1,23,16.74,12.78
1995,1,24,15.87,13.42
1995,1,25,17.33,13.9
1995,1,26,16.69,14.24
1995,1,27,15.9,13.64
1995,1,28,16.17,13.33
1995,1,29,16.08,12.98
1995,1,30,16.29,14.13
1995,1,31,15.7,13.27
1995,2,1,15.3,12.56
1995,2,2,15.42,13.1
1995,2,3,14.94,12.66
1995,2,4,14.31,11.81
1995,2,5,14.58,12.01
1995,2,6,15.79,12.11
1995,2,7,16.62,14.03
1995,2,8,17.15,13.32
1995,2,9,16.64,14.03
1995,2,10,18.61,13.7
1995,2,11,15.98,13.69
1995,2,12,16.48,13.64
1995,2,13,18.01,13.89
1995,2,14,16.4,14.62
1995,2,15,16.55,14.62
1995,2,16,16.58,14.49
1995,2,17,17.33,14.38
1995,2,18,15.96,13.65
1995,2,19,16.59,13.05
1995,2,20,17.48,13.47
1995,2,21,17.15,13.31
1995,2,22,15.08,12.99
1995,2,23,13.89,12.48
1995,2,24,15.92,12.72
1995,2,25,17.51,14.11
1995,2,26,16.15,13.77
1995,2,27,13.55,10.98
1995,2,28,15.5,11.22
1995,3,1,14.7,13.05
1995,3,2,15.14,13.22
1995,3,3,16.36,12.4
1995,3,4,15.04,12.58
1995,3,5,15.7,13.55
1995,3,6,15.94,12.19
1995,3,7,13.82,11.3
1995,3,8,15.26,12.01
1995,3,9,16.85,11.56
1995,3,10,19.05,13.52
1995,3,11,18.66,13.72
1995,3,12,16.33,13.86
1995,3,13,14.59,13.23
1995,3,14,14.63,12.58
1995,3,15,16.33,12.02
1995,3,16,16.0,13.23
1995,3,17,14.88,13.08
1995,3,18,16.71,12.65
1995,3,19,17.34,13.82
1995,3,20,17.08,13.33
1995,3,21,15.44,12.5
1995,3,22,14.7,12.38
1995,3,23,16.38,11.83
1995,3,24,17.76,12.68
1995,3,25,17.83,12.15
1995,3,26,17.14,12.76
1995,3,27,16.68,13.89
1995,3,28,15.8,13.29
1995,3,29,17.32,13.72
1995,3,30,14.81,10.87
1995,3,31,13.53,10.88
1995,4,1,14.39,10.93
1995,4,2,17.19,11.66
1995,4,3,19.48,12.87
1995,4,4,19.71,13.96
1995,4,5,18.35,15.0
1995,4,6,16.95,14.4
1995,4,7,16.3,13.79
1995,4,8,17.12,13.92
1995,4,9,18.23,14.94
1995,4,10,19.27,14.75
1995,4,11,18.52,14.75
1995,4,12,17.19,14.0
1995,4,13,16.47,13.6
1995,4,14,16.25,13.83
1995,4,15,15.37,12.81
1995,4,16,15.83,12.48
1995,4,17,16.42,13.11
1995,4,18,18.58,13.26
1995,4,19,19.81,15.82
1995,4,20,19.19,16.46
1995,4,21,16.24,14.3
1995,4,22,16.84,13.46
1995,4,23,14.41,13.05
1995,4,24,14.69,12.82
1995,4,25,16.55,14.3
1995,4,26,17.55,13.55
1995,4,27,18.05,12.94
1995,4,28,17.4,14.6
1995,4,29,17.74,14.75
1995,4,30,18.41,15.28
1995,5,1,19.48,15.73
1995,5,2,18.59,15.41
1995,5,3,19.92,15.42
1995,5,4,20.21,16.05
1995,5,5,20.67,16.24
1995,5,6,22.03,17.23
1995,5,7,24.64,18.37
1995,5,8,23.24,19.29
1995,5,9,23.16,18.8
1995,5,10,20.44,17.15
1995,5,11,20.6,17.05
1995,5,12,18.69,17.45
1995,5,13,17.44,15.89
1995,5,14,19.45,15.84
1995,5,15,21.24,16.55
1995,5,16,21.04,18.26
1995,5,17,20.05,17.92
1995,5,18,23.3,17.96
1995,5,19,22.15,18.23
1995,5,20,19.61,16.5
1995,5,21,19.05,15.79
1995,5,22,20.79,15.25
1995,5,23,23.33,18.83
1995,5,24,23.7,17.94
1995,5,25,20.47,17.55
1995,5,26,20.6,17.53
1995,5,27,20.22,17.13
1995,5,28,21.31,17.71
1995,5,29,21.73,18.29
1995,5,30,20.69,18.38
1995,5,31,20.18,17.83
1995,6,1,21.05,17.61
1995,6,2,23.0,17.88
1995,6,3,23.26,18.91
1995,6,4,21.25,18.42
1995,6,5,22.05,18.42
1995,6,6,22.8,18.98
1995,6,7,22.17,18.76
1995,6,8,20.4,18.94
1995,6,9,21.12,18.83
1995,6,10,21.66,19.05
1995,6,11,21.92,19.15
1995,6,12,21.76,19.01
1995,6,13,22.93,19.06
1995,6,14,23.15,19.78
1995,6,15,23.63,20.1
1995,6,16,21.73,19.85
1995,6,17,22.35,19.84
1995,6,18,23.84,20.37
1995,6,19,26.08,21.51
1995,6,20,23.47,21.26
1995,6,21,24.89,21.22
1995,6,22,23.33,20.9
1995,6,23,24.36,20.51
1995,6,24,23.46,20.52
1995,6,25,24.69,20.38
1995,6,26,24.26,19.97
1995,6,27,23.4,20.49
1995,6,28,23.74,20.43
1995,6,29,23.02,20.29
1995,6,30,25.9,20.91
1995,7,1,27.42,21.82
1995,7,2,25.73,21.25
1995,7,3,24.07,21.49
1995,7,4,24.73,21.45
1995,7,5,23.73,21.02
1995,7,6,23.87,20.59
1995,7,7,24.88,20.51
1995,7,8,27.04,21.48
1995,7,9,27.39,21.99
1995,7,10,24.39,21.55
1995,7,11,24.99,21.76
1995,7,12,25.59,21.42
1995,7,13,26.09,22.69
1995,7,14,25.9,22.44
1995,7,15,26.06,22.8
1995,7,16,27.08,23.56
1995,7,17,28.43,23.22
1995,7,18,26.9,23.48
1995,7,19,26.89,23.01
1995,7,20,26.62,23.19
1995,7,21,27.97,23.45
1995,7,22,28.2,23.84
1995,7,23,28.64,24.03
1995,7,24,27.4,23.44
1995,7,25,29.11,24.32
1995,7,26,27.7,24.18
1995,7,27,27.89,24.75
1995,7,28,27.27,24.49
1995,7,29,27.65,24.23
1995,7,30,28.33,24.57
1995,7,31,28.17,24.87
1995,8,1,28.26,24.59
1995,8,2,28.32,24.65
1995,8,3,27.44,24.03
1995,8,4,27.48,23.83
1995,8,5,28.24,24.93
1995,8,6,27.44,24.53
1995,8,7,28.05,25.05
1995,8,8,28.26,25.08
1995,8,9,30.94,25.27
1995,8,10,31.35,25.57
1995,8,11,27.48,25.36
1995,8,12,28.04,25.26
1995,8,13,27.94,24.53
1995,8,14,28.28,24.87
1995,8,15,28.73,25.06
1995,8,16,27.19,24.55
1995,8,17,28.45,25.14
1995,8,18,28.41,24.43
1995,8,19,27.18,24.17
1995,8,20,27.46,24.5
1995,8,21,28.04,25.05
1995,8,22,27.39,23.48
1995,8,23,27.49,23.33
1995,8,24,24.87,23.66
1995,8,25,25.34,23.37
1995,8,26,26.18,23.12
1995,8,27,27.61,23.69
1995,8,28,27.62,24.62
1995,8,29,25.19,23.12
1995,8,30,26.33,22.56
1995,8,31,25.99,23.0
1995,9,1,26.42,23.86
1995,9,2,27.8,24.97
1995,9,3,27.63,25.57
1995,9,4,27.1,24.67
1995,9,5,25.46,23.24
1995,9,6,25.25,23.06
1995,9,7,26.69,23.27
1995,9,8,25.03,22.71
1995,9,9,25.29,22.0
1995,9,10,26.55,23.01
1995,9,11,25.07,22.39
1995,9,12,25.62,23.01
1995,9,13,23.43,21.05
1995,9,14,24.79,21.11
1995,9,15,26.01,21.56
1995,9,16,25.64,22.51
1995,9,17,23.62,21.45
1995,9,18,23.73,21.65
1995,9,19,23.56,21.04
1995,9,20,23.08,19.8
1995,9,21,23.14,20.74
1995,9,22,23.1,21.48
1995,9,23,21.73,19.98
1995,9,24,21.43,19.49
1995,9,25,21.63,18.6
1995,9,26,19.96,17.64
1995,9,27,21.38,19.4
1995,9,28,22.86,19.85
1995,9,29,24.24,20.29
1995,9,30,24.27,20.9
1995,10,1,24.17,21.32
1995,10,2,26.11,21.32
1995,10,3,24.08,22.38
1995,10,4,24.81,22.33
1995,10,5,24.75,21.93
1995,10,6,23.79,21.6
1995,10,7,24.71,21.83
1995,10,8,24.45,21.51
1995,10,9,24.33,21.02
1995,10,10,22.69,20.82
1995,10,11,23.88,20.09
1995,10,12,21.98,19.76
1995,10,13,22.81,20.55
1995,10,14,23.48,20.5
1995,10,15,22.06,19.99
1995,10,16,20.74,19.29
1995,10,17,21.76,19.34
1995,10,18,21.63,19.49
1995,10,19,21.71,19.46
1995,10,20,21.34,18.97
1995,10,21,21.99,19.05
1995,10,22,22.83,19.22
1995,10,23,23.08,19.84
1995,10,24,22.85,19.31
1995,10,25,22.99,19.96
1995,10,26,24.26,19.74
1995,10,27,23.98,20.4
1995,10,28,25.0,21.45
1995,10,29,23.86,21.31
1995,10,30,24.87,20.87
1995,10,31,23.83,20.5
1995,11,1,23.3,20.01
1995,11,2,22.3,19.76
1995,11,3,19.99,17.87
1995,11,4,19.91,17.31
1995,11,5,17.73,15.8
1995,11,6,18.56,16.1
1995,11,7,19.68,15.87
1995,11,8,21.6,17.59
1995,11,9,22.21,17.51
1995,11,10,23.06,17.23
1995,11,11,23.89,18.48
1995,11,12,20.91,17.9
1995,11,13,18.75,17.26
1995,11,14,19.15,17.64
1995,11,15,20.4,17.0
1995,11,16,23.08,18.12
1995,11,17,21.57,19.62
1995,11,18,21.3,18.56
1995,11,19,18.96,17.05
1995,11,20,19.59,16.1
1995,11,21,21.65,18.73
1995,11,22,19.77,17.18
1995,11,23,17.45,15.15
1995,11,24,16.43,15.1
1995,11,25,19.63,15.29
1995,11,26,16.93,14.64
1995,11,27,16.81,14.97
1995,11,28,17.38,15.3
1995,11,29,19.09,14.29
1995,11,30,17.04,13.96
1995,12,1,17.4,15.6
1995,12,2,16.35,14.81
1995,12,3,16.48,14.73
1995,12,4,17.48,14.84
1995,12,5,16.05,13.32
1995,12,6,14.69,13.44
1995,12,7,18.42,13.0
1995,12,8,18.1,14.09
1995,12,9,18.31,13.51
1995,12,10,17.89,14.32
1995,12,11,17.44,13.45
1995,12,12,16.32,13.24
1995,12,13,16.37,13.92
1995,12,14,16.87,13.76
1995,12,15,19.83,14.37
1995,12,16,18.07,15.67
1995,12,17,17.07,14.76
1995,12,18,16.65,14.36
1995,12,19,16.88,14.43
1995,12,20,17.05,15.07
1995,12,21,18.11,14.87
1995,12,22,18.83,15.2
1995,12,23,18.9,16.54
1995,12,24,18.53,17.07
1995,12,25,19.33,17.23
1995,12,26,19.8,17.16
1995,12,27,18.43,16.54
1995,12,28,18.04,15.45
1995,12,29,17.33,15.01
1995,12,30,18.99,16.0
1995,12,31,18.64,16.83
1996,1,1,19.8,16.76
1996,1,2,17.16,14.87
1996,1,3,17.68,14.19
1996,1,4,18.08,14.44
1996,1,5,19.29,15.92
1996,1,6,17.95,15.82
1996,1,7,17.84,15.4
1996,1,8,18.92,14.42
1996,1,9,21.04,14.34
1996,1,10,16.15,14.45
1996,1,11,15.39,14.14
1996,1,12,15.83,13.8
1996,1,13,14.33,13.84
1996,1,14,16.05,14.33
1996,1,15,18.13,12.93
1996,1,16,17.05,12.48
1996,1,17,16.23,13.51
1996,1,18,15.08,13.04
1996,1,19,14.89,11.99
1996,1,20,14.52,12.41
1996,1,21,18.11,11.54
1996,1,22,18.51,12.87
1996,1,23,16.48,13.73
1996,1,24,16.33,12.59
1996,1,25,14.8,12.67
1996,1,26,15.05,12.78
1996,1,27,18.35,13.02
1996,1,28,17.4,13.67
1996,1,29,15.95,13.46
1996,1,30,15.05,13.17
1996,1,31,15.44,13.02
1996,2,1,17.0,13.97
1996,2,2,16.23,14.09
1996,2,3,16.72,13.01
1996,2,4,15.3,12.67
1996,2,5,14.44,12.59
1996,2,6,16.92,13.15
1996,2,7,16.02,12.89
1996,2,8,15.85,13.3
1996,2,9,14.51,12.47
1996,2,10,15.08,11.92
1996,2,11,12.54,11.72
1996,2,12,14.8,12.39
1996,2,13,16.08,12.9
1996,2,14,15.33,11.58
1996,2,15,12.65,11.57
1996,2,16,12.43,10.66
1996,2,17,12.8,10.55
1996,2,18,15.62,11.07
1996,2,19,15.98,12.65
1996,2,20,14.1,9.83
1996,2,21,11.35,10.05
1996,2,22,10.44,8.71
1996,2,23,11.92,9.39
1996,2,24,15.06,9.7
1996,2,25,15.55,11.33
1996,2,26,13.39,11.96
1996,2,27,12.83,10.27
1996,2,28,13.98,10.23
1996,2,29,13.73,12.02
1996,3,1,14.61,12.12
1996,3,2,15.01,11.53
1996,3,3,12.8,11.08
1996,3,4,13.12,10.98
1996,3,5,13.48,10.26
1996,3,6,15.44,11.31
1996,3,7,13.4,11.32
1996,3,8,15.12,12.02
1996,3,9,17.34,13.62
1996,3,10,14.1,12.89
1996,3,11,13.31,11.77
1996,3,12,14.95,10.49
1996,3,13,15.04,12.27
1996,3,14,13.57,11.96
1996,3,15,13.33,11.97
1996,3,16,13.87,11.68
1996,3,17,14.97,11.62
1996,3,18,14.18,11.41
1996,3,19,16.37,11.58
1996,3,20,16.27,13.92
1996,3,21,16.77,14.1
1996,3,22,17.38,14.32
1996,3,23,21.25,15.4
1996,3,24,22.74,16.6
1996,3,25,18.51,16.65
1996,3,26,18.63,15.37
1996,3,27,16.59,14.88
1996,3,28,16.55,14.26
1996,3,29,19.22,14.51
1996,3,30,17.66,15.38
1996,3,31,17.11,14.67
1996,4,1,18.35,15.32
1996,4,2,16.46,14.69
1996,4,3,14.57,13.18
1996,4,4,15.34,12.37
1996,4,5,16.1,12.11
1996,4,6,14.04,12.94
1996,4,7,15.9,12.92
1996,4,8,16.26,14.68
1996,4,9,16.76,14.69
1996,4,10,17.67,14.05
1996,4,11,18.48,14.43
1996,4,12,19.49,16.1
1996,4,13,18.62,16.55
1996,4,14,18.65,15.9
1996,4,15,17.95,15.38
1996,4,16,18.04,14.76
1996,4,17,18.29,15.31
1996,4,18,16.5,14.04
1996,4,19,19.03,13.45
1996,4,20,22.69,16.23
1996,4,21,22.55,17.27
1996,4,22,21.8,16.15
1996,4,23,16.9,15.03
1996,4,24,16.34,14.93
1996,4,25,15.83,14.71
1996,4,26,15.83,14.59
1996,4,27,16.51,14.62
1996,4,28,15.94,15.0
1996,4,29,16.98,15.33
1996,4,30,17.73,15.62
1996,5,1,18.44,15.42
1996,5,2,19.1,16.47
1996,5,3,18.12,16.01
1996,5,4,18.6,16.27
1996,5,5,18.39,15.72
1996,5,6,21.88,16.81
1996,5,7,20.26,17.15
1996,5,8,20.42,16.69
1996,5,9,19.65,15.91
1996,5,10,17.45,14.49
1996,5,11,18.58,16.17
1996,5,12,17.29,15.64
1996,5,13,18.32,15.43
1996,5,14,18.71,14.99
1996,5,15,19.84,16.37
1996,5,16,20.54,15.83
1996,5,17,20.01,16.38
1996,5,18,20.8,17.26
1996,5,19,19.85,17.08
1996,5,20,18.68,16.38
1996,5,21,18.99,15.74
1996,5,22,19.48,15.99
1996,5,23,19.48,16.28
1996,5,24,21.23,16.11
1996,5,25,21.33,17.71
1996,5,26,21.55,18.62
1996,5,27,21.94,18.02
1996,5,28,22.33,18.81
1996,5,29,21.52,18.3
1996,5,30,21.68,18.34
1996,5,31,22.08,18.08
1996,6,1,22.18,18.25
1996,6,2,20.78,18.34
1996,6,3,19.87,18.02
1996,6,4,20.32,18.0
1996,6,5,21.39,18.5
1996,6,6,21.77,18.52
1996,6,7,22.19,18.3
1996,6,8,24.0,19.26
1996,6,9,22.48,19.97
1996,6,10,22.63,19.53
1996,6,11,22.42,20.18
1996,6,12,23.09,19.86
1996,6,13,23.76,20.77
1996,6,14,23.8,20.58
1996,6,15,23.51,20.13
1996,6,16,24.13,20.58
1996,6,17,23.87,20.96
1996,6,18,24.01,20.41
1996,6,19,25.12,21.05
1996,6,20,27.08,23.06
1996,6,21,26.44,23.07
1996,6,22,23.87,21.15
1996,6,23,23.52,20.75
1996,6,24,21.49,19.3
1996,6,25,21.74,18.92
1996,6,26,22.15,19.01
1996,6,27,23.6,19.5
1996,6,28,23.68,20.01
1996,6,29,24.92,20.6
1996,6,30,25.71,21.85
1996,7,1,26.51,21.56
1996,7,2,24.26,20.92
1996,7,3,24.18,20.9
1996,7,4,26.27,21.76
1996,7,5,25.1,22.67
1996,7,6,26.0,22.58
1996,7,7,26.22,22.56
1996,7,8,23.31,21.27
1996,7,9,23.57,20.51
1996,7,10,23.79,20.83
1996,7,11,23.29,21.0
1996,7,12,23.27,20.83
1996,7,13,23.49,20.41
1996,7,14,25.25,21.2
1996,7,15,25.13,22.1
1996,7,16,25.68,21.85
1996,7,17,25.43,21.49
1996,7,18,24.21,21.98
1996,7,19,25.78,22.0
1996,7,20,27.49,24.03
1996,7,21,27.58,23.44
1996,7,22,26.62,22.82
1996,7,23,31.62,23.92
1996,7,24,34.67,25.81
1996,7,25,32.67,25.7
1996,7,26,28.18,23.95
1996,7,27,26.46,22.58
1996,7,28,26.73,22.75
1996,7,29,28.01,23.05
1996,7,30,25.95,23.51
1996,7,31,26.68,22.9
1996,8,1,27.36,23.9
1996,8,2,27.74,23.61
1996,8,3,26.51,23.52
1996,8,4,26.9,23.99
1996,8,5,27.45,24.39
1996,8,6,28.1,25.17
1996,8,7,28.11,24.74
1996,8,8,27.26,24.25
1996,8,9,27.62,23.8
1996,8,10,27.97,24.62
1996,8,11,27.51,24.42
1996,8,12,28.2,24.45
1996,8,13,28.84,24.71
1996,8,14,27.48,24.03
1996,8,15,27.31,23.71
1996,8,16,26.13,23.79
1996,8,17,26.37,23.88
1996,8,18,27.45,23.44
1996,8,19,28.53,24.5
1996,8,20,26.5,23.74
1996,8,21,27.4,24.3
1996,8,22,27.11,23.53
1996,8,23,27.51,23.45
1996,8,24,28.17,24.75
1996,8,25,27.1,24.05
1996,8,26,30.95,25.41
1996,8,27,27.92,24.63
1996,8,28,25.87,24.18
1996,8,29,26.9,23.64
1996,8,30,25.2,23.15
1996,8,31,23.99,22.62
1996,9,1,24.14,21.84
1996,9,2,24.08,21.69
1996,9,3,23.64,21.34
1996,9,4,24.08,21.08
1996,9,5,24.39,22.01
1996,9,6,24.54,22.5
1996,9,7,24.92,23.01
1996,9,8,24.98,22.56
1996,9,9,23.56,21.62
1996,9,10,23.15,21.12
1996,9,11,28.42,21.51
1996,9,12,23.9,20.77
1996,9,13,23.71,21.14
1996,9,14,24.1,21.3
1996,9,15,24.01,21.24
1996,9,16,23.58,21.3
1996,9,17,24.82,21.77
1996,9,18,23.18,21.35
1996,9,19,23.62,20.6
1996,9,20,24.21,19.59
1996,9,21,23.94,21.46
1996,9,22,21.58,20.19
1996,9,23,21.73,19.83
1996,9,24,22.87,19.31
1996,9,25,23.17,20.24
1996,9,26,22.58,19.98
1996,9,27,22.9,19.29
1996,9,28,24.04,20.55
1996,9,29,22.75,19.57
1996,9,30,23.63,19.49
1996,10,1,23.23,20.1
1996,10,2,21.19,19.26
1996,10,3,20.84,18.97
1996,10,4,20.61,18.29
1996,10,5,21.37,18.05
1996,10,6,19.44,16.04
1996,10,7,18.88,16.12
1996,10,8,20.35,17.98
1996,10,9,20.52,17.82
1996,10,10,21.75,17.26
1996,10,11,20.49,18.01
1996,10,12,21.63,17.77
1996,10,13,21.01,18.29
1996,10,14,21.58,18.8
1996,10,15,19.8,18.69
1996,10,16,19.99,17.69
1996,10,17,20.71,17.0
1996,10,18,20.55,18.26
1996,10,19,20.98,17.94
1996,10,20,21.19,18.08
1996,10,21,21.13,17.96
1996,10,22,21.45,18.48
1996,10,23,21.78,18.46
1996,10,24,21.15,18.04
1996,10,25,19.76,17.73
1996,10,26,20.16,17.8
1996,10,27,20.21,17.07
1996,10,28,21.0,17.69
1996,10,29,21.04,18.05
1996,10,30,19.62,17.43
1996,10,31,19.17,16.47
1996,11,1,20.1,16.54
1996,11,2,19.38,15.87
1996,11,3,18.83,15.53
1996,11,4,20.21,16.55
1996,11,5,20.19,17.01
1996,11,6,19.34,16.37
1996,11,7,18.96,15.08
1996,11,8,19.78,15.54
1996,11,9,21.28,17.1
1996,11,10,20.48,16.45
1996,11,11,21.98,16.65
1996,11,12,23.66,17.76
1996,11,13,21.46,17.45
1996,11,14,19.12,16.07
1996,11,15,19.76,16.96
1996,11,16,20.94,17.23
1996,11,17,17.72,14.58
1996,11,18,17.26,15.11
1996,11,19,16.98,14.74
1996,11,20,18.37,15.8
1996,11,21,18.9,16.42
1996,11,22,18.6,16.03
1996,11,23,18.07,14.96
1996,11,24,17.03,15.46
1996,11,25,18.27,14.88
1996,11,26,17.59,16.01
1996,11,27,18.4,16.09
1996,11,28,17.01,15.2
1996,11,29,15.22,13.37
1996,11,30,16.69,13.29
1996,12,1,16.87,14.85
1996,12,2,17.08,14.2
1996,12,3,18.0,14.44
1996,12,4,18.51,13.99
1996,12,5,19.26,13.62
1996,12,6,15.12,12.45
1996,12,7,14.62,11.85
1996,12,8,14.86,11.86
1996,12,9,15.68,12.23
1996,12,10,15.2,12.8
1996,12,11,17.23,12.94
1996,12,12,18.23,14.14
1996,12,13,19.72,15.68
1996,12,14,17.93,15.95
1996,12,15,16.45,14.59
1996,12,16,15.18,13.94
1996,12,17,16.23,13.73
1996,12,18,19.32,14.83
1996,12,19,17.17,15.48
1996,12,20,18.78,14.58
1996,12,21,19.87,14.61
1996,12,22,20.49,14.34
1996,12,23,18.0,15.65
1996,12,24,17.41,15.43
1996,12,25,15.64,14.65
1996,12,26,15.07,11.83
1996,12,27,13.34,10.83
1996,12,28,14.84,10.09
1996,12,29,15.43,12.83
1996,12,30,15.32,13.5
1996,12,31,18.88,13.82
1997,1,1,18.06,12.55
1997,1,2,16.12,12.16
1997,1,3,15.77,11.99
1997,1,4,13.89,12.77
1997,1,5,15.77,11.83
1997,1,6,13.96,11.0
1997,1,7,12.65,10.88
1997,1,8,15.37,11.33
1997,1,9,15.85,14.12
1997,1,10,15.06,12.84
1997,1,11,14.05,12.56
1997,1,12,14.26,12.76
1997,1,13,14.35,12.45
1997,1,14,16.78,11.72
1997,1,15,17.05,11.34
1997,1,16,17.08,13.16
1997,1,17,15.64,13.27
1997,1,18,15.51,13.07
1997,1,19,19.34,13.8
1997,1,20,19.53,14.31
1997,1,21,17.62,13.92
1997,1,22,18.82,14.17
1997,1,23,15.12,12.55
1997,1,24,14.55,11.66
1997,1,25,14.22,12.55
1997,1,26,14.3,12.35
1997,1,27,14.23,12.69
1997,1,28,15.23,12.21
1997,1,29,17.39,11.95
1997,1,30,16.19,13.79
1997,1,31,15.3,13.26
1997,2,1,15.93,13.12
1997,2,2,15.23,12.7
1997,2,3,15.58,13.0
1997,2,4,13.37,12.59
1997,2,5,13.97,12.53
1997,2,6,15.13,12.55
1997,2,7,15.18,12.34
1997,2,8,15.4,11.9
1997,2,9,16.7,12.57
1997,2,10,16.44,12.51
1997,2,11,15.49,13.04
1997,2,12,16.34,13.05
1997,2,13,17.06,13.98
1997,2,14,16.39,13.79
1997,2,15,15.94,14.12
1997,2,16,15.9,13.48
1997,2,17,15.88,12.87
1997,2,18,15.22,12.98
1997,2,19,16.33,13.27
1997,2,20,16.51,12.9
1997,2,21,18.6,14.5
1997,2,22,17.55,13.96
1997,2,23,16.39,13.97
1997,2,24,16.01,13.23
1997,2,25,18.12,14.33
1997,2,26,18.75,14.99
1997,2,27,16.92,13.28
1997,2,28,16.18,12.49
1997,3,1,15.85,12.83
1997,3,2,17.37,13.85
1997,3,3,15.61,13.03
1997,3,4,17.25,12.98
1997,3,5,18.26,14.39
1997,3,6,17.26,14.19
1997,3,7,17.12,13.5
1997,3,8,14.89,12.76
1997,3,9,15.93,13.62
1997,3,10,16.32,13.38
1997,3,11,15.92,13.24
1997,3,12,15.98,13.07
1997,3,13,15.44,12.4
1997,3,14,16.95,13.24
1997,3,15,16.39,14.23
1997,3,16,16.33,14.29
1997,3,17,17.43,13.17
1997,3,18,18.2,14.44
1997,3,19,18.6,15.15
1997,3,20,16.98,14.05
1997,3,21,18.06,13.37
1997,3,22,17.58,14.52
1997,3,23,16.51,13.6
1997,3,24,16.48,12.7
1997,3,25,17.67,14.08
1997,3,26,16.04,13.48
1997,3,27,17.23,13.47
1997,3,28,19.45,14.11
1997,3,29,16.99,12.9
1997,3,30,15.63,12.76
1997,3,31,16.37,12.64
1997,4,1,17.61,13.3
1997,4,2,16.94,14.11
1997,4,3,18.8,13.4
1997,4,4,18.73,14.74
1997,4,5,17.78,14.49
1997,4,6,19.63,14.3
1997,4,7,17.85,15.55
1997,4,8,19.22,15.25
1997,4,9,16.3,14.63
1997,4,10,16.57,14.33
1997,4,11,16.63,13.59
1997,4,12,16.93,12.78
1997,4,13,18.8,14.48
1997,4,14,19.7,14.69
1997,4,15,18.33,15.7
1997,4,16,19.95,15.36
1997,4,17,18.69,15.58
1997,4,18,16.65,15.17
1997,4,19,18.13,14.75
1997,4,20,22.12,15.82
1997,4,21,17.29,14.14
1997,4,22,17.83,13.67
1997,4,23,17.45,14.49
1997,4,24,17.61,13.92
1997,4,25,18.38,14.3
1997,4,26,18.77,14.38
1997,4,27,20.23,16.69
